Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
07-03-2023,149.5749359,151.9724688,149.111213,151.6468751,56182000
08-03-2023,150.8279724,151.4199637,149.8018713,150.7687763,47204800
09-03-2023,148.5784302,152.4756635,148.2232384,151.5087584,53833600
10-03-2023,146.5163269,148.9237356,145.6382162,148.2034912,68572400
13-03-2023,148.4600372,151.0943698,145.7270344,145.8355656,84457100
14-03-2023,150.5516815,151.350859,148.0949529,149.2591831,73695900
15-03-2023,150.9463654,151.2028869,147.9173672,149.1704067,77167900
16-03-2023,153.7681885,154.3700408,149.6144183,150.1274765,76161100
17-03-2023,152.9295349,154.6462977,152.2191514,153.9951103,98944600
20-03-2023,155.2974548,155.7118577,152.0908681,152.9985921,73641400
21-03-2023,157.1523438,157.270736,154.4489391,155.2185338,73938300
22-03-2023,155.7217255,159.9741505,155.7019884,157.1720906,75701800
23-03-2023,156.8070221,159.3920346,155.5737195,156.7083669,67622100
24-03-2023,158.1094208,158.198215,155.7414854,156.7379886,59196500
27-03-2023,156.1656952,158.6224392,155.7611684,157.8035245,52390300
28-03-2023,155.5441132,156.3729039,153.8964227,155.8598458,45992200
29-03-2023,158.6224518,158.8987104,157.2214218,157.2411438,51305700
30-03-2023,160.1911926,160.2997238,159.1157565,159.372278,49501700
31-03-2023,162.6972961,162.7959664,159.7472455,160.2701647,68749800
03-04-2023,163.9503021,164.0686943,162.0263532,162.0756883,56976200
04-04-2023,163.4175262,164.6113547,162.9044682,164.3745702,46278300
05-04-2023,161.572525,162.8453019,159.6387147,162.5394452,51511700
06-04-2023,162.460495,162.7564906,159.8360233,160.2602722,45390100
10-04-2023,159.8656158,159.8656158,157.9416668,159.2637636,47716900
11-04-2023,158.6520386,160.1911977,158.365904,160.1813367,47644200
12-04-2023,157.9614105,159.8952207,157.6456778,159.0664449,50133100
13-04-2023,163.3484497,163.5852492,159.2637524,159.4709538,68445600
14-04-2023,163.0031586,164.098332,161.6317266,162.3914302,49386500
17-04-2023,163.0228882,163.1807546,161.8389205,162.8847589,41516200
18-04-2023,164.2463226,165.1737687,163.4372688,163.8812698,49923000
19-04-2023,165.3908081,165.9137272,163.3287148,163.5852514,47720200
20-04-2023,164.4239044,165.627609,163.3484681,163.8713872,52456400
21-04-2023,162.8157196,164.2266109,162.2928004,162.8453177,58337300
24-04-2023,163.1215363,163.3879338,161.7007693,162.7959426,41949600
25-04-2023,161.5823822,164.0884465,161.5429081,162.9834122,48714100
26-04-2023,161.572525,163.0722254,160.6253569,160.8818785,45498800
27-04-2023,166.1604156,166.308406,162.9834266,162.9834266,64902300
28-04-2023,167.4134369,167.5811793,165.637493,166.2393453,55275900
01-05-2023,167.3246307,168.1731435,166.3873237,167.0187741,52472900
02-05-2023,166.288681,168.0745162,165.3020388,167.8179796,48425700
03-05-2023,165.2132416,168.6368914,164.9271219,167.2358612,65136000
04-05-2023,163.5754089,164.8087117,162.1151826,162.6874369,81235400
05-05-2023,171.2514648,171.9717093,168.4789881,168.6960505,113453200
08-05-2023,171.1823883,171.527719,169.8109565,170.1760092,55962800
09-05-2023,169.4755096,171.2218552,169.3077823,170.7384103,45326900
10-05-2023,171.2415771,171.7053001,169.6037479,170.7087971,53724500
11-05-2023,171.4290619,172.2578376,169.8701656,171.5277321,49514700
12-05-2023,170.5003357,171.9724561,168.9491578,171.5377307,45533100
15-05-2023,170.0063477,171.1326749,169.4135375,171.0832715,37266700
16-05-2023,170.0063477,171.0635072,169.7395816,169.9273053,42110300
17-05-2023,170.6189117,170.8560237,168.3761319,169.6506692,57951600
18-05-2023,172.9506073,173.138331,170.5102291,170.9251902,65496700
19-05-2023,173.0592957,174.2745399,172.8419329,174.2745399,55809500
22-05-2023,172.1107941,172.6146872,171.3697889,171.8934313,43570900
23-05-2023,169.5024414,171.300621,169.2258007,171.0536193,50747300
24-05-2023,169.7790833,170.352129,168.4749221,169.0380782,45143500
25-05-2023,170.9153137,171.8143885,169.6309018,170.3422679,56058300
26-05-2023,173.3260193,173.661953,171.0338514,171.2413395,54835000
30-05-2023,175.1736145,176.8433485,174.4523737,174.8376958,55964400
31-05-2023,175.1242065,177.1990269,174.6400778,175.2032489,99625300
01-06-2023,177.9301453,177.9597843,174.8080401,175.5688096,68901800
02-06-2023,178.7798309,179.5998784,177.110097,178.8588733,61996900
05-06-2023,177.4262695,182.7318614,175.9047306,180.4396934,121946500
06-06-2023,177.0606995,177.9597742,175.3020335,177.8115792,64848400
07-06-2023,175.6873779,179.0367204,175.1933745,176.2999373,61944600
08-06-2023,178.4044189,178.67117,175.3317168,175.7664272,50214900
09-06-2023,178.7897339,180.0444918,178.4636898,179.323251,48900000
12-06-2023,181.5857697,181.6845764,178.7995982,179.0960033,54274900
13-06-2023,181.1115265,181.9414486,180.2519654,180.6076484,54929100
14-06-2023,181.743866,182.1785914,179.8370199,181.1708202,57462900
15-06-2023,183.779129,184.2830221,181.5758782,181.7537273,65433200
16-06-2023,182.7022247,184.7474061,182.0600263,184.4905147,101256200
20-06-2023,182.7911377,183.8680766,182.1983426,182.1983426,49799100
21-06-2023,181.7537384,183.1863453,180.4001588,182.6824521,49515700
22-06-2023,184.7572784,184.8066818,181.4672139,181.5363816,51245300
23-06-2023,184.4411011,185.3105519,182.7911315,183.3246636,53117000
26-06-2023,183.0480194,185.794677,183.0084907,184.5893076,48088700
27-06-2023,185.8045502,186.1305942,183.4432146,183.6605773,50730800
28-06-2023,186.9802856,187.622484,185.3500805,185.6761094,51216800
29-06-2023,187.3162079,187.790462,186.6740095,186.8123298,46347300
30-06-2023,191.6436768,192.1475548,188.9661717,189.3317445,85213200
03-07-2023,190.1517792,191.5547469,189.4601624,191.4559402,31458200
05-07-2023,189.0353394,190.6655445,188.3338479,189.2724664,46920300
06-07-2023,189.509613,189.7171011,186.9309143,187.5632381,45094300
07-07-2023,188.3931427,190.3592818,187.9584323,189.1143986,46815000
10-07-2023,186.3479614,187.7114156,184.7967835,186.9901598,59922200
11-07-2023,185.8243408,187.0297105,184.3620948,186.8913901,46638100
12-07-2023,187.4940491,189.4008949,186.2096373,187.405117,60750200
13-07-2023,188.254837,188.8970506,187.5039572,188.2153234,41342300
14-07-2023,188.4030304,188.8871441,187.3557455,187.9485406,41616200
17-07-2023,191.6634521,191.9894962,189.5095894,189.5985064,50520200
18-07-2023,191.4065399,191.99935,190.1122535,191.0311076,48288200
19-07-2023,192.7601013,195.8525518,190.339473,190.784088,80507300
20-07-2023,190.8137817,194.1137212,190.1913326,192.7502669,59581200
21-07-2023,189.638031,192.6316905,188.9365395,191.7721294,71951700
24-07-2023,190.4383087,192.572407,189.9443053,191.0903968,45377800
25-07-2023,191.2978821,192.1080549,190.6062803,191.0113667,37283200
26-07-2023,192.1673279,193.2936551,191.0014871,191.3472804,47471900
27-07-2023,190.9026794,194.8349424,190.2407167,193.6691016,47460200
28-07-2023,193.4813538,194.2717621,191.81162,192.3352624,48291400
31-07-2023,194.0939484,194.1334771,192.9182178,193.7086263,38824100
01-08-2023,193.2640381,194.370601,192.937994,193.8864873,35175100
02-08-2023,190.27034,192.8391484,189.5490993,192.7008281,50389300
03-08-2023,188.8772736,190.0628788,188.4030345,189.2724854,61235200
04-08-2023,179.8073578,185.1327137,179.7381901,183.2950205,115956800
07-08-2023,176.7050629,180.9337317,175.2230523,179.9457247,97576100
08-08-2023,177.643631,178.1079954,175.4502546,177.5349496,67823000
09-08-2023,176.0529327,178.7600617,174.8870769,178.7007837,60378500
10-08-2023,175.8355713,178.582229,175.4700136,177.3274561,54686900
11-08-2023,175.894928,176.7160828,174.6681548,175.4299516,52036700
14-08-2023,177.5471497,177.7746939,175.4200574,176.0730261,43675600
15-08-2023,175.5585785,177.5669398,175.1628481,176.9733441,43622600
16-08-2023,174.6879578,176.6369458,174.6186966,175.2419863,46964900
17-08-2023,172.1453552,175.6179371,171.6308936,175.2518857,66062900
18-08-2023,172.630127,173.2336256,170.1270953,170.4634676,61172200
21-08-2023,173.9657135,174.2526308,171.8881065,173.2039318,46311900
22-08-2023,175.3408966,175.786097,174.3713467,175.1727105,42038900
23-08-2023,179.1894379,179.6148623,176.4291831,176.6171603,52722800
24-08-2023,174.4999847,179.1696759,174.1339183,178.7442513,54945800
25-08-2023,176.706192,177.2404295,173.9459373,175.4893068,51449600
28-08-2023,178.2693634,178.6650938,176.6468447,178.1704233,43820700
29-08-2023,182.1574554,182.9291402,177.586705,177.7845701,53003900
30-08-2023,185.6498566,185.8477369,182.7708854,182.9687506,60813900
31-08-2023,185.8674927,187.104169,185.4816503,185.8378137,60794500
01-09-2023,187.4405365,187.8956249,186.2731064,187.4702155,45766500
05-09-2023,187.678009,187.9550233,185.6102897,186.2731464,45280000
06-09-2023,180.9603577,186.8370454,179.5357043,186.3918298,81755800
07-09-2023,175.6673889,176.3104696,171.6902338,173.3127525,112488800
08-09-2023,176.2807617,178.3188167,175.8949194,176.448963,65551300
11-09-2023,177.4481964,178.3781793,175.4497234,178.1506351,58953100
12-09-2023,174.4208374,178.2100156,172.9566168,177.5768379,90370200
13-09-2023,172.3531189,175.4101793,172.1255596,174.6285913,84267900
14-09-2023,173.8667908,174.2229541,171.7298106,172.145332,60895800
15-09-2023,173.1445618,174.6186853,171.9672587,174.5988942,109259500
18-09-2023,176.0730133,177.4679877,174.2921965,174.5988898,67257600
19-09-2023,177.1613007,177.7153292,175.2419767,175.6278191,51826900
20-09-2023,173.6194611,177.7845783,173.5304089,177.3492658,58436200
21-09-2023,172.0760803,174.4208289,172.0068343,172.689482,63149100
22-09-2023,172.9268951,175.1924943,172.1947925,172.8081791,56725400
25-09-2023,174.203186,175.083699,172.2937498,172.3432199,46172700
26-09-2023,170.1270905,173.3325457,169.8302851,172.9566064,64588900
27-09-2023,168.6133728,171.1955533,167.2480925,170.7800319,66921800
28-09-2023,168.870636,170.1963494,165.8333515,167.5350195,56294400
29-09-2023,169.3850555,171.2252301,168.5243187,170.1864192,51861100
02-10-2023,171.8979797,172.4421202,169.1080312,169.3949485,52164500
03-10-2023,170.5623627,171.7792628,168.9992174,170.4238556,49594600
04-10-2023,171.8089752,172.3531158,169.1476453,169.2663614,53020300
05-10-2023,173.0456238,173.5798612,170.8393827,171.9375517,48527900
06-10-2023,175.5981445,176.092815,171.334072,171.9474737,57266700
09-10-2023,177.0821533,177.1415114,173.9261531,174.9253821,42390800
10-10-2023,176.4885254,177.8043506,176.053213,176.2016232,43698000
11-10-2023,177.8835297,177.9329997,175.7069823,176.3005779,47551100
12-10-2023,178.783844,180.3964598,177.131631,178.1506663,56743100
13-10-2023,176.9436493,179.9908064,176.2412105,179.4862479,51427100
16-10-2023,176.815033,177.1711963,174.6285826,174.8660299,52517000
17-10-2023,175.261734,176.5182012,172.936792,174.7670636,57549400
18-10-2023,173.9657135,175.6871722,173.2434988,173.7084903,54764400
19-10-2023,173.589798,175.9444196,173.3226716,174.1636025,59302900
20-10-2023,171.0372772,173.5501967,170.7998299,173.4413686,64244000
23-10-2023,171.1559906,172.1552196,168.1187065,169.0882716,55980100
24-10-2023,171.5913086,171.8188528,169.6225145,171.2054662,43816600
25-10-2023,169.2762451,171.215345,168.8310296,170.0479299,57157000
26-10-2023,165.1111298,169.5532766,163.9041325,168.5540324,70625300
27-10-2023,166.4269714,167.1590893,165.0517878,165.1309369,58499100
30-10-2023,168.4748535,169.3454783,167.0699913,167.2184015,51131000
31-10-2023,168.9497681,169.0783721,166.1103491,167.5449056,44846000
01-11-2023,172.1156769,172.3729001,168.3067075,169.1773325,56934900
02-11-2023,175.6772919,175.885045,173.5897817,173.6491398,77334800
03-11-2023,174.7670746,174.9352758,171.5022615,172.3827743,79829200
06-11-2023,177.3195801,177.5174453,174.3317812,174.4999673,63841300
07-11-2023,179.8820038,180.4953904,177.0623756,177.2701288,70530000
08-11-2023,180.940567,181.4945955,179.6544208,180.4063295,49340300
09-11-2023,180.465683,182.1574475,179.8720724,181.0098235,53763500
10-11-2023,184.6561279,184.8245508,181.8129831,182.2488691,66133400
13-11-2023,183.0710907,184.2895791,182.4866141,184.0815522,43627500
14-11-2023,185.6863708,186.3501007,184.5570369,185.9439329,60108400
15-11-2023,186.2510529,187.7271185,186.0232089,186.0925612,53790500
16-11-2023,187.9351349,189.1734403,186.8850392,187.7964453,54412900
17-11-2023,187.915329,188.598876,186.8058121,188.4700874,50922700
20-11-2023,189.6588898,190.1145929,188.1035857,188.1134867,46505100
21-11-2023,188.8564606,189.7282325,187.9648866,189.619261,38134500
22-11-2023,189.5201874,191.1250266,189.0446823,189.6985112,39617700
24-11-2023,188.1927338,189.1140259,187.4794685,189.0843078,24048300
27-11-2023,188.014389,188.8861609,187.1327162,188.1431776,40552600
28-11-2023,188.6186829,189.2923289,187.6280385,188.0044882,38415400
29-11-2023,187.5983276,190.2928816,187.2020759,189.1140124,43014200
30-11-2023,188.1728973,188.539446,186.4293687,188.0639259,48794400
01-12-2023,189.4508514,189.7678498,187.4596464,188.5493614,45704800
04-12-2023,187.6577606,188.2719704,185.6962889,188.2026181,43389500
05-12-2023,191.6104431,192.5812704,188.4007497,188.430483,66628400
06-12-2023,190.520752,192.9379118,190.31271,192.6308144,41089700
07-12-2023,192.4524994,193.1756656,191.7788533,191.8184876,47477700
08-12-2023,193.8790131,194.1563923,191.8580901,192.3831304,53406400
11-12-2023,191.3726807,191.6797931,189.6291519,191.3033434,60943700
12-12-2023,192.8883667,192.8982677,189.9263347,191.2736116,52696900
13-12-2023,196.1079712,196.1475903,193.0270665,193.2648115,70404200
14-12-2023,196.2565613,197.7524289,194.3248077,196.1674069,66831600
15-12-2023,195.7216187,196.5438402,195.1569441,195.6819844,128538400
18-12-2023,194.0573273,194.7904096,192.5713607,194.2554531,55751900
19-12-2023,195.0975189,195.1074199,194.0573392,194.3248175,40714100
20-12-2023,193.0072632,195.8305908,193.0072632,195.0578894,52242800
21-12-2023,192.8586426,195.2361982,191.6896895,194.2653709,46482500
22-12-2023,191.7887573,193.5818212,191.1646465,193.3539621,37149600
26-12-2023,191.2439117,192.0760494,191.0259688,191.7986702,28919300
27-12-2023,191.3429565,191.6896881,189.3022315,190.6891427,48087700
28-12-2023,191.7689667,192.8388646,191.3627988,192.3237252,34049900
29-12-2023,190.728775,192.5812753,189.9362564,192.0859531,42672100
